session_id,user_id,customer_name,product_id,product,category,sequence_order,timestamp
6953,113,Ivy,7309,無線滑鼠,3C配件,4,2025-02-07 04:31:00
2697,105,Emily,9599,自動鉛筆,文具用品,1,2025-01-04 06:09:05
7004,114,Kevin,2425,快充行動電源,3C配件,2,2025-02-11 17:34:14
4442,109,小華,5507,洗髮精,居家生活,6,2024-12-21 02:41:48
8507,129,Daniel,4109,筆記本,文具用品,3,2024-06-24 10:45:04
8285,111,Daniel,4325,無糖紅茶,食品零食,5,2024-05-20 21:38:32
1585,125,家豪,2525,泡麵,食品零食,5,2024-05-27 00:56:40
4621,129,Kevin,9333,無糖紅茶,食品零食,3,2024-12-31 10:36:10
6024,123,家豪,9400,螢光筆組,文具用品,6,2024-06-05 17:18:16
8206,122,Emily,2630,泡麵,食品零食,6,2025-02-16 04:40:49
3400,120,Emily,6395,洗髮精,居家生活,3,2024-11-22 08:17:53
1458,128,佳玲,9655,護手霜,居家生活,3,2024-03-16 21:16:16
1197,109,Kevin,8432,自動鉛筆,文具用品,6,2025-03-21 18:49:00
7649,116,Eric,2891,洗衣精,居家生活,3,2024-11-25 05:40:31
9209,111,Ivy,6233,泡麵,食品零食,4,2025-03-19 17:40:02
3770,128,Ivy,7997,自動鉛筆,文具用品,2,2024-09-04 13:49:50
1233,122,小華,5709,洗髮精,居家生活,2,2024-06-07 07:30:57
4675,105,Emily,2059,果汁飲料,食品零食,6,2024-04-10 12:58:47
9172,115,Eric,299,果汁飲料,食品零食,6,2025-03-09 19:04:57
4741,124,佳玲,6056,無線滑鼠,3C配件,6,2024-01-17 14:30:31
2619,111,Ivy,1200,快充行動電源,3C配件,3,2024-10-10 19:28:11
9810,128,小華,1017,自動鉛筆,文具用品,4,2024-10-17 19:02:23
5062,108,Emily,3093,筆記本,文具用品,6,2024-11-29 08:55:24
4741,123,Daniel,3007,洗髮精,居家生活,1,2024-11-07 09:40:34
5546,103,佳玲,1143,洗衣精,居家生活,2,2024-09-24 11:01:23
1997,107,佳玲,4096,牛奶餅乾,食品零食,5,2025-01-24 21:09:48
8819,115,小華,8897,女用短襪,居家生活,1,2024-06-12 23:04:47
2196,107,Daniel,2007,牛奶餅乾,食品零食,4,2024-02-12 17:19:54
4234,104,Ivy,9756,牙刷組,居家生活,2,2024-11-02 17:44:22
5914,119,小美,9630,洗髮精,居家生活,4,2025-03-16 04:03:37
8252,125,佳玲,9749,筆記本,文具用品,6,2024-11-10 16:36:42
1008,109,Sophia,9952,牛奶餅乾,食品零食,3,2024-09-09 22:58:43
3892,111,Ivy,8018,洗髮精,居家生活,5,2024-05-25 23:29:38
5909,109,Ivy,4179,洗手慕絲,居家生活,3,2024-05-20 20:26:06
9242,110,Daniel,1926,洗髮精,居家生活,2,2024-09-06 00:14:14
6229,129,Ivy,7808,充電線,3C配件,4,2024-03-24 06:30:35
2074,125,Sophia,5091,無糖紅茶,食品零食,1,2025-03-17 16:08:10
6610,121,Ivy,3092,洗衣精,居家生活,2,2025-02-02 03:57:29
4797,107,Emily,8321,果汁飲料,食品零食,3,2024-06-12 19:18:40
8731,104,Emily,3545,牛奶餅乾,食品零食,5,2024-12-10 05:37:43
6304,106,佳玲,6591,保溫瓶,居家生活,2,2025-03-12 05:45:01
3574,111,Ivy,7862,洗手慕絲,居家生活,6,2024-10-31 15:10:45
5413,108,Emily,7832,護手霜,居家生活,3,2024-07-08 05:16:43
6017,111,Kevin,5266,洗髮精,居家生活,4,2024-06-06 15:29:04
7447,125,Sophia,192,牙刷組,居家生活,4,2024-01-29 14:53:00
6793,121,家豪,7585,洗衣精,居家生活,3,2024-01-10 07:21:44
4417,122,Emily,4929,洗手慕絲,居家生活,3,2024-01-13 11:43:04
8004,126,Sophia,5436,泡麵,食品零食,5,2024-10-13 07:15:42
4522,120,Ivy,7310,無糖紅茶,食品零食,3,2024-02-24 02:42:35
4983,106,Kevin,7959,男用短襪,居家生活,6,2024-10-30 17:06:27
1753,125,Sophia,8079,保溫瓶,居家生活,2,2024-05-23 22:05:22
7144,102,小華,1019,泡麵,食品零食,6,2024-06-24 10:03:01
9812,112,Daniel,4756,果汁飲料,食品零食,1,2024-08-29 04:53:20
2212,111,Sophia,2586,女用短襪,居家生活,2,2024-10-28 10:52:51
4276,118,小華,7280,護手霜,居家生活,2,2024-06-16 20:51:09
9955,125,Emily,9220,女用短襪,居家生活,5,2025-02-22 10:36:36
1358,105,小華,5243,保溫瓶,居家生活,3,2025-01-30 16:13:57
4519,106,Kevin,7773,無糖紅茶,食品零食,2,2024-08-23 13:11:14
6456,107,Emily,4283,洗髮精,居家生活,5,2025-01-17 00:50:32
3298,104,Sophia,7101,女用短襪,居家生活,4,2025-02-16 17:42:27
1786,127,Ivy,1087,無糖紅茶,食品零食,5,2024-07-10 00:35:23
8163,102,Ivy,5458,洗衣精,居家生活,5,2024-09-08 10:17:27
6468,121,小華,1337,泡麵,食品零食,5,2024-02-17 20:19:36
2840,118,家豪,8513,泡麵,食品零食,1,2024-10-20 17:03:20
4127,125,小華,7160,無糖紅茶,食品零食,3,2024-08-26 16:25:51
3493,121,Kevin,1296,泡麵,食品零食,2,2024-11-27 20:56:35
6567,115,Ivy,7184,果汁飲料,食品零食,1,2024-07-24 20:55:32
5813,101,Eric,6488,男用短襪,居家生活,1,2024-01-05 08:12:01
6281,114,家豪,4341,螢光筆組,文具用品,2,2024-10-26 11:53:30
9722,115,佳玲,9511,洗髮精,居家生活,3,2025-03-26 21:00:09
3500,107,家豪,3477,洗衣精,居家生活,3,2024-04-02 03:40:24
1429,118,Eric,746,女用短襪,居家生活,2,2024-10-03 12:41:21
2134,111,Kevin,3870,無線滑鼠,3C配件,6,2024-04-16 07:20:37
5963,106,Sophia,4541,牛奶餅乾,食品零食,2,2024-04-21 12:56:15
1447,105,Daniel,2117,果汁飲料,食品零食,4,2024-01-14 16:09:49
4417,113,小美,7420,洗髮精,居家生活,4,2024-07-23 07:13:55
4369,125,Sophia,9770,果汁飲料,食品零食,1,2024-02-17 06:22:30
9301,130,Eric,8562,男用短襪,居家生活,1,2024-03-24 07:37:57
2971,116,Eric,5971,洗衣精,居家生活,6,2024-06-11 15:06:51
4129,107,小華,8405,筆記本,文具用品,3,2024-09-01 09:17:40
9335,104,Daniel,364,保溫瓶,居家生活,1,2024-07-13 15:17:32
7558,128,小華,5911,充電線,3C配件,3,2024-06-07 02:22:39
8113,128,Emily,3857,護手霜,居家生活,6,2024-02-13 23:40:53
7384,129,Daniel,359,果汁飲料,食品零食,3,2025-01-08 23:34:10
6296,102,家豪,4179,女用短襪,居家生活,2,2024-10-16 00:20:15
3096,117,家豪,2397,牛奶餅乾,食品零食,6,2024-08-28 01:25:10
2002,120,佳玲,4901,牛奶餅乾,食品零食,3,2024-11-12 15:06:18
3580,114,家豪,2961,牛奶餅乾,食品零食,5,2024-03-18 06:36:44
6981,129,小華,2760,無線滑鼠,3C配件,1,2024-09-11 07:25:48
6014,113,Kevin,4444,充電線,3C配件,5,2024-06-13 01:02:12
1423,111,小美,7808,洗髮精,居家生活,1,2025-01-11 05:15:19
7679,102,Ivy,6277,女用短襪,居家生活,5,2025-01-04 19:07:19
3781,106,小華,344,螢光筆組,文具用品,3,2024-04-24 03:21:14
7879,103,小華,7893,護手霜,居家生活,4,2024-07-31 19:32:29
8215,105,Eric,111,螢光筆組,文具用品,3,2024-08-31 17:05:36
5208,105,Kevin,8947,泡麵,食品零食,3,2024-11-10 03:30:35
8828,116,Eric,3315,洗手慕絲,居家生活,2,2024-04-22 18:44:27
3126,126,家豪,3795,泡麵,食品零食,6,2024-02-12 03:27:04
7616,110,Eric,1824,無糖紅茶,食品零食,2,2024-04-25 09:07:35
4024,124,Emily,5484,泡麵,食品零食,6,2024-08-24 21:30:35
9518,117,Eric,4470,洗髮精,居家生活,2,2024-06-16 15:21:55
7140,122,家豪,9592,快充行動電源,3C配件,6,2025-03-11 01:14:45
7308,121,小美,3342,果汁飲料,食品零食,2,2024-01-08 05:12:17
1558,127,佳玲,2752,牛奶餅乾,食品零食,4,2024-06-14 00:25:35
8877,116,Kevin,3176,保溫瓶,居家生活,6,2025-03-21 21:00:54
7646,115,佳玲,7525,男用短襪,居家生活,5,2024-05-14 19:52:29
8206,104,Emily,8529,果汁飲料,食品零食,3,2024-06-21 06:47:01
5182,111,Daniel,9093,牛奶餅乾,食品零食,4,2024-12-05 03:30:48
6609,125,Ivy,4406,牙刷組,居家生活,1,2025-02-04 13:18:16
7988,121,小美,9001,泡麵,食品零食,2,2024-02-18 08:16:09
8494,127,小華,2070,泡麵,食品零食,5,2024-12-30 10:45:59
3069,128,Kevin,5130,男用短襪,居家生活,4,2024-08-11 20:08:41
2359,128,Ivy,3091,護手霜,居家生活,4,2025-02-23 18:36:05
4192,105,佳玲,373,快充行動電源,3C配件,2,2025-01-10 12:53:11
9611,120,家豪,9322,快充行動電源,3C配件,5,2024-09-25 01:42:39
9735,112,Ivy,3875,男用短襪,居家生活,6,2024-09-28 06:04:16
7135,106,小華,2813,洗髮精,居家生活,6,2024-11-20 22:30:26
4707,127,家豪,8960,泡麵,食品零食,5,2024-08-05 07:21:42
5561,102,Sophia,4957,洗手慕絲,居家生活,4,2024-09-24 15:20:15
8807,115,Kevin,2330,無線滑鼠,3C配件,6,2024-06-02 00:00:46
2226,109,Ivy,5205,洗髮精,居家生活,2,2025-01-10 22:19:22
2094,102,Sophia,2398,筆記本,文具用品,2,2024-09-03 05:50:04
4972,113,家豪,6965,充電線,3C配件,4,2024-10-29 07:02:25
5072,127,Kevin,1255,果汁飲料,食品零食,2,2024-05-21 05:06:47
7577,104,Eric,2587,無線滑鼠,3C配件,2,2024-08-15 05:11:05
5513,125,Kevin,276,泡麵,食品零食,6,2024-03-01 18:57:18
6098,117,小華,9904,洗衣精,居家生活,4,2024-04-28 15:57:25
5895,127,小華,8967,果汁飲料,食品零食,6,2024-11-08 16:32:34
3517,103,Kevin,4558,泡麵,食品零食,1,2024-07-14 09:18:02
2848,121,Daniel,7078,牛奶餅乾,食品零食,5,2024-03-27 17:44:31
5769,108,Ivy,1788,女用短襪,居家生活,1,2025-01-09 21:57:57
6940,108,Daniel,7185,保溫瓶,居家生活,4,2024-01-30 23:13:51
2723,128,Emily,4619,洗髮精,居家生活,3,2024-11-23 18:29:21
6387,114,Emily,5943,泡麵,食品零食,1,2024-01-07 03:40:55
8955,108,Eric,8209,果汁飲料,食品零食,2,2024-10-29 15:47:34
5354,104,Daniel,9286,洗衣精,居家生活,5,2025-03-04 20:35:36
7157,120,Ivy,6368,男用短襪,居家生活,1,2024-11-04 03:55:29
2615,119,小華,2024,牙刷組,居家生活,2,2024-07-03 21:07:17
7911,127,Sophia,753,洗手慕絲,居家生活,3,2024-11-27 16:01:43
8548,119,Ivy,710,自動鉛筆,文具用品,4,2025-02-20 22:52:08
8074,122,小美,3639,快充行動電源,3C配件,5,2024-04-02 00:52:44
6389,104,Emily,6852,牛奶餅乾,食品零食,1,2025-01-08 16:37:30
5153,112,Kevin,5873,快充行動電源,3C配件,2,2024-05-21 16:14:19
1783,111,Daniel,4411,女用短襪,居家生活,2,2024-04-17 20:20:00
9966,121,Kevin,6675,女用短襪,居家生活,3,2025-02-03 06:15:51
9189,128,小華,5568,牙刷組,居家生活,3,2024-11-11 19:35:47
4728,111,Emily,1759,保溫瓶,居家生活,6,2024-02-16 23:16:54
7652,111,Eric,8246,螢光筆組,文具用品,6,2024-04-05 13:56:00
4312,109,Daniel,5844,螢光筆組,文具用品,3,2025-02-16 15:56:19
6922,125,家豪,2861,自動鉛筆,文具用品,3,2024-01-09 04:03:31
4109,119,Emily,8392,無線滑鼠,3C配件,6,2024-11-24 20:24:23
5853,125,Ivy,8918,牛奶餅乾,食品零食,2,2024-07-22 22:31:04
2244,107,小華,1583,女用短襪,居家生活,6,2024-11-02 14:43:56
5315,105,Kevin,8829,洗髮精,居家生活,3,2024-07-22 04:50:36
7311,104,Emily,9440,男用短襪,居家生活,1,2024-06-14 08:11:08
8250,127,小美,4128,洗髮精,居家生活,5,2024-03-20 09:58:05
1431,116,佳玲,3687,充電線,3C配件,2,2025-03-24 08:13:20
8214,121,佳玲,2481,快充行動電源,3C配件,1,2024-05-31 08:52:19
1340,128,Eric,8017,男用短襪,居家生活,4,2024-07-31 20:15:18
4149,114,家豪,8596,果汁飲料,食品零食,5,2024-07-23 22:50:15
7342,124,Emily,6063,牛奶餅乾,食品零食,3,2024-08-08 13:28:46
6972,129,佳玲,5345,果汁飲料,食品零食,5,2024-07-01 02:48:17
3203,111,佳玲,8919,筆記本,文具用品,5,2024-03-06 03:31:04
9314,123,Daniel,8871,男用短襪,居家生活,3,2024-02-23 21:59:39
4732,124,Kevin,9177,果汁飲料,食品零食,2,2024-08-26 09:47:55
1871,115,Eric,7274,泡麵,食品零食,4,2024-10-29 15:52:51
2059,106,小美,9274,洗手慕絲,居家生活,4,2024-10-13 23:40:33
1942,129,Kevin,7909,洗手慕絲,居家生活,6,2024-03-16 02:19:19
6806,103,Emily,9434,男用短襪,居家生活,3,2025-01-07 01:00:14
9041,114,家豪,6592,泡麵,食品零食,2,2024-12-04 16:27:39
6076,118,Emily,5515,牛奶餅乾,食品零食,2,2024-10-18 18:29:38
7670,105,Ivy,9715,女用短襪,居家生活,3,2025-03-17 00:14:48
1867,123,Kevin,9724,快充行動電源,3C配件,1,2025-01-31 02:35:07
2042,117,Sophia,2741,洗髮精,居家生活,6,2024-04-09 09:03:30
3938,127,家豪,583,男用短襪,居家生活,6,2024-09-10 04:21:03
6436,103,小華,6711,無糖紅茶,食品零食,5,2024-12-24 14:06:23
7677,113,Daniel,2369,護手霜,居家生活,3,2024-04-03 03:29:24
6098,112,家豪,7151,保溫瓶,居家生活,3,2024-09-12 03:18:12
4023,109,Sophia,3386,快充行動電源,3C配件,2,2024-06-28 23:33:53
2336,111,Daniel,1640,果汁飲料,食品零食,5,2024-05-11 00:44:33
1997,118,小美,6213,保溫瓶,居家生活,1,2024-03-27 00:03:46
9669,101,小美,5455,泡麵,食品零食,4,2024-06-05 01:00:24
7141,128,小華,2924,保溫瓶,居家生活,2,2024-11-21 22:36:18
9162,106,Ivy,3677,護手霜,居家生活,3,2024-02-19 05:37:53
7130,119,家豪,7320,牛奶餅乾,食品零食,6,2025-03-09 06:27:44
9312,105,Daniel,597,泡麵,食品零食,5,2024-01-20 19:34:22
2970,126,Emily,4874,泡麵,食品零食,1,2024-06-27 06:34:07
9494,106,小華,8253,牛奶餅乾,食品零食,2,2024-11-04 05:39:09
6527,115,Ivy,6470,果汁飲料,食品零食,4,2024-02-29 20:11:14
2072,111,佳玲,6091,泡麵,食品零食,2,2024-05-02 17:52:05
4085,126,Sophia,781,牙刷組,居家生活,3,2024-01-31 17:29:30
2618,128,Ivy,1590,保溫瓶,居家生活,6,2024-12-01 11:40:15
9639,119,Eric,8815,女用短襪,居家生活,5,2024-07-20 19:53:35
4292,110,Kevin,2319,筆記本,文具用品,4,2025-01-25 07:12:37
5799,121,Sophia,6723,果汁飲料,食品零食,4,2024-07-12 02:59:58
9035,101,Daniel,1809,護手霜,居家生活,3,2024-10-14 17:37:32
7370,110,Daniel,4805,女用短襪,居家生活,6,2024-12-23 02:00:24
9643,127,小美,3181,筆記本,文具用品,1,2024-06-06 21:23:20
9893,106,Kevin,885,洗髮精,居家生活,5,2024-01-15 01:43:07
5963,113,佳玲,5863,螢光筆組,文具用品,5,2024-01-27 15:47:39
9329,117,家豪,8435,護手霜,居家生活,3,2024-12-14 01:37:41
4514,104,Daniel,3142,女用短襪,居家生活,2,2024-12-30 11:39:43
2195,123,佳玲,8214,護手霜,居家生活,2,2024-10-19 23:19:01
1255,102,Sophia,3475,牛奶餅乾,食品零食,6,2024-02-29 10:34:28
1077,129,佳玲,5519,牛奶餅乾,食品零食,2,2024-07-18 08:18:53
7091,130,Sophia,833,男用短襪,居家生活,2,2024-03-13 21:47:59
5033,120,Emily,7027,洗衣精,居家生活,6,2024-10-19 22:47:56
6074,107,Emily,6804,果汁飲料,食品零食,6,2024-01-06 15:08:31
7777,113,Emily,3204,洗衣精,居家生活,4,2024-05-09 21:51:00
1170,121,Sophia,784,洗衣精,居家生活,6,2025-01-27 16:21:08
3111,122,佳玲,1255,牙刷組,居家生活,6,2024-02-28 04:11:49
3603,129,Daniel,1189,自動鉛筆,文具用品,2,2024-10-01 11:55:10
3742,124,Emily,6624,牛奶餅乾,食品零食,3,2024-10-01 10:25:44
5664,128,Eric,4384,女用短襪,居家生活,1,2025-01-24 04:20:50
7470,127,佳玲,1517,女用短襪,居家生活,5,2025-03-09 18:07:49
4289,105,Ivy,684,無糖紅茶,食品零食,4,2024-09-02 03:58:51
2825,108,小美,6458,泡麵,食品零食,2,2024-02-12 02:27:14
4960,114,Eric,6176,男用短襪,居家生活,4,2025-01-13 05:11:51
8242,120,小美,8351,女用短襪,居家生活,2,2025-01-28 07:39:41
6208,102,Eric,332,護手霜,居家生活,2,2024-06-23 09:07:53
3875,112,Daniel,3387,洗衣精,居家生活,6,2024-01-29 14:14:50
7226,105,Emily,8383,男用短襪,居家生活,1,2024-04-25 06:41:52
4184,111,Daniel,514,洗髮精,居家生活,4,2024-02-05 08:56:54
9659,110,Ivy,2739,果汁飲料,食品零食,2,2024-10-07 11:33:42
1929,104,小華,6816,牛奶餅乾,食品零食,5,2024-09-30 00:38:08
3783,124,Kevin,6168,洗髮精,居家生活,1,2024-03-14 03:46:44
4828,101,Sophia,156,保溫瓶,居家生活,5,2024-01-30 14:06:33
2960,128,佳玲,676,牛奶餅乾,食品零食,5,2024-10-06 02:41:29
1324,121,Daniel,9463,護手霜,居家生活,6,2024-07-16 10:17:03
7336,115,佳玲,8137,筆記本,文具用品,5,2024-05-08 12:33:59
8454,116,家豪,7541,洗髮精,居家生活,5,2025-03-26 13:06:43
4667,105,Emily,2956,洗髮精,居家生活,4,2024-05-11 05:50:13
7030,124,小美,7173,洗髮精,居家生活,3,2024-03-14 01:32:57
8535,114,Ivy,3818,無糖紅茶,食品零食,4,2024-03-05 22:48:36
6782,107,Sophia,6999,牛奶餅乾,食品零食,4,2024-08-23 16:28:05
8272,113,Daniel,6056,泡麵,食品零食,3,2024-06-15 14:31:22
3180,124,Ivy,3473,保溫瓶,居家生活,2,2024-04-21 06:57:10
4188,128,Eric,6054,洗衣精,居家生活,4,2024-10-07 14:51:44
7140,121,Emily,3598,無糖紅茶,食品零食,4,2024-03-13 17:07:14
2780,118,Daniel,5020,護手霜,居家生活,5,2024-07-30 01:51:09
4267,107,Kevin,9138,無線滑鼠,3C配件,2,2024-12-03 13:59:29
9478,114,家豪,7357,充電線,3C配件,1,2024-12-21 07:31:00
7323,119,家豪,4578,洗衣精,居家生活,6,2024-12-14 20:30:41
3553,121,Sophia,9521,筆記本,文具用品,2,2024-03-18 14:58:28
6185,115,佳玲,2239,果汁飲料,食品零食,4,2024-06-10 22:13:20
9693,124,小美,1690,螢光筆組,文具用品,1,2024-02-13 00:46:53
1142,130,小美,5531,果汁飲料,食品零食,1,2024-06-09 12:59:12
4326,124,家豪,3589,螢光筆組,文具用品,3,2025-03-06 02:24:13
6946,120,Kevin,9659,女用短襪,居家生活,4,2024-08-31 12:19:43
3870,110,Emily,1762,筆記本,文具用品,5,2024-03-22 05:32:05
3674,114,小華,8821,護手霜,居家生活,5,2024-07-28 05:45:46
8693,123,Emily,4186,果汁飲料,食品零食,1,2024-12-05 05:20:21
8289,104,小美,2321,保溫瓶,居家生活,4,2024-08-30 13:48:44
8813,106,小美,9703,護手霜,居家生活,6,2025-02-22 13:11:38
8224,119,Eric,3079,保溫瓶,居家生活,4,2024-01-11 17:54:16
6633,129,Kevin,1492,自動鉛筆,文具用品,3,2024-02-05 06:27:10
3210,120,Emily,6549,洗髮精,居家生活,2,2024-02-26 07:10:38
6254,110,小華,5911,男用短襪,居家生活,5,2025-02-13 18:00:47
1261,120,Eric,6944,女用短襪,居家生活,2,2024-07-05 09:12:03
4146,117,Emily,8626,無糖紅茶,食品零食,1,2024-09-07 11:35:55
3734,102,佳玲,5123,牙刷組,居家生活,3,2024-08-17 15:45:47
6529,102,Emily,7605,牛奶餅乾,食品零食,6,2024-02-11 12:07:16
1514,105,Eric,274,洗衣精,居家生活,6,2024-10-20 00:41:58
5959,113,佳玲,7802,保溫瓶,居家生活,4,2024-07-17 01:18:36
5428,123,Sophia,5599,洗髮精,居家生活,3,2025-02-15 18:39:45
7955,114,Kevin,2268,筆記本,文具用品,3,2025-01-03 09:31:26
4160,116,Emily,4469,護手霜,居家生活,1,2024-08-18 03:05:14
6220,128,Ivy,1959,牛奶餅乾,食品零食,1,2025-02-19 04:40:46
2753,108,小華,3001,自動鉛筆,文具用品,3,2024-02-03 05:36:25
4882,125,小華,1335,牙刷組,居家生活,1,2025-01-05 00:29:22
6589,128,Eric,1253,洗髮精,居家生活,2,2024-10-25 22:47:47
8549,121,Kevin,1833,護手霜,居家生活,5,2024-03-03 02:02:41
3272,107,小華,3140,無糖紅茶,食品零食,1,2025-01-02 03:20:04
1062,114,佳玲,3544,果汁飲料,食品零食,1,2025-01-02 02:53:28
7338,111,Ivy,3256,自動鉛筆,文具用品,4,2025-02-22 07:11:00
9115,120,家豪,7787,牛奶餅乾,食品零食,3,2025-01-09 21:32:49
2003,115,家豪,8416,自動鉛筆,文具用品,1,2024-02-10 06:24:09
4239,109,家豪,8980,筆記本,文具用品,5,2024-04-06 04:30:54
2241,107,家豪,5365,泡麵,食品零食,2,2024-03-24 14:22:09
5861,120,Sophia,8401,筆記本,文具用品,6,2024-05-26 07:56:47
7988,109,Kevin,4044,保溫瓶,居家生活,5,2024-01-04 23:50:31
5123,110,家豪,1159,洗衣精,居家生活,1,2024-02-02 17:58:59
6639,129,小美,7146,洗髮精,居家生活,1,2024-12-11 16:14:09
1196,124,小華,5316,無線滑鼠,3C配件,5,2025-01-29 13:09:39
2079,119,Emily,5327,泡麵,食品零食,4,2024-07-02 17:29:33
7069,116,Emily,8113,保溫瓶,居家生活,3,2024-10-06 06:55:41
4737,119,家豪,799,快充行動電源,3C配件,6,2024-06-29 14:55:04
8617,129,Daniel,5414,充電線,3C配件,4,2024-08-25 16:54:28
8408,105,家豪,6417,快充行動電源,3C配件,4,2024-01-13 05:04:35
6189,113,家豪,6644,果汁飲料,食品零食,3,2024-01-08 15:48:55
3830,105,Eric,3113,女用短襪,居家生活,2,2024-02-18 00:35:48
7410,116,家豪,4538,男用短襪,居家生活,3,2024-04-11 00:47:21
9148,113,家豪,5072,螢光筆組,文具用品,5,2024-05-22 08:17:30
4112,116,Eric,8277,女用短襪,居家生活,4,2024-08-10 05:49:08
8984,122,小美,5889,無糖紅茶,食品零食,1,2024-02-04 11:46:13
8810,120,Emily,2417,護手霜,居家生活,2,2024-09-22 17:59:39
4545,114,Daniel,312,泡麵,食品零食,3,2024-11-19 05:46:28
6547,121,Emily,7128,護手霜,居家生活,5,2024-03-03 21:48:47
3120,117,Emily,5688,快充行動電源,3C配件,6,2024-07-10 04:39:54
7054,119,Daniel,1134,自動鉛筆,文具用品,1,2024-08-16 13:28:17
7832,108,佳玲,5444,女用短襪,居家生活,6,2024-04-29 11:22:44
8801,126,Emily,9193,泡麵,食品零食,3,2024-10-22 12:03:12
4184,129,家豪,5372,牙刷組,居家生活,6,2024-10-20 08:20:05
4883,127,佳玲,8105,自動鉛筆,文具用品,5,2024-08-28 00:42:22
6135,117,小華,6393,牙刷組,居家生活,2,2024-11-15 11:42:39
2332,117,Daniel,7680,果汁飲料,食品零食,5,2025-01-07 09:41:06
2096,115,Sophia,3265,牙刷組,居家生活,3,2024-12-30 05:12:34
6960,128,小美,7861,牙刷組,居家生活,2,2024-04-24 23:02:57
1050,111,Kevin,8006,洗手慕絲,居家生活,5,2024-03-15 09:55:50
6243,116,Kevin,8886,牙刷組,居家生活,2,2025-02-25 23:30:51
4083,130,Eric,2072,自動鉛筆,文具用品,3,2025-01-10 02:12:18
4193,117,Ivy,4727,洗髮精,居家生活,2,2025-02-08 13:41:24
7930,123,小美,4985,果汁飲料,食品零食,3,2024-04-14 05:14:42
5851,101,小美,7004,保溫瓶,居家生活,1,2024-07-07 16:55:40
3418,115,Sophia,9197,泡麵,食品零食,2,2024-10-31 16:10:14
6146,104,Emily,7570,牛奶餅乾,食品零食,3,2024-04-11 22:05:00
8427,110,家豪,9708,牛奶餅乾,食品零食,2,2024-06-14 00:37:02
3030,102,Kevin,9153,泡麵,食品零食,4,2024-07-07 05:09:39
6165,127,Sophia,9113,男用短襪,居家生活,1,2024-11-17 15:48:39
6306,113,家豪,5451,果汁飲料,食品零食,5,2025-03-04 01:15:26
5635,111,Eric,9414,螢光筆組,文具用品,1,2025-03-28 18:37:50
1915,124,家豪,8237,護手霜,居家生活,1,2024-02-04 05:05:38
3483,104,Ivy,2776,泡麵,食品零食,6,2024-04-30 03:20:40
6903,112,Kevin,1429,護手霜,居家生活,4,2024-06-24 02:31:59
9068,113,Ivy,1118,洗衣精,居家生活,5,2024-08-01 23:22:04
7487,123,家豪,9080,女用短襪,居家生活,1,2025-02-20 07:32:45
8348,106,小華,4372,泡麵,食品零食,2,2024-05-02 02:03:27
1396,102,佳玲,7942,保溫瓶,居家生活,1,2024-01-22 07:58:24
4811,105,家豪,8301,螢光筆組,文具用品,3,2024-06-14 14:06:33
7484,101,Ivy,4845,充電線,3C配件,4,2024-01-13 15:06:26
2113,102,佳玲,9761,泡麵,食品零食,1,2024-04-16 08:21:21
9052,101,Kevin,1420,泡麵,食品零食,5,2025-03-27 13:24:09
9341,129,家豪,6607,牛奶餅乾,食品零食,2,2024-03-18 19:31:24
1120,130,Eric,4710,女用短襪,居家生活,3,2024-10-11 13:37:40
9370,113,家豪,3402,無糖紅茶,食品零食,5,2024-05-11 12:10:41
4207,111,Emily,6532,女用短襪,居家生活,1,2024-11-29 10:23:25
8399,101,Daniel,9985,螢光筆組,文具用品,6,2024-12-09 18:38:03
7646,107,家豪,1946,無線滑鼠,3C配件,1,2024-07-17 03:53:09
4368,107,Eric,4992,牛奶餅乾,食品零食,6,2024-12-11 07:48:14
5970,112,Daniel,990,無線滑鼠,3C配件,6,2024-11-16 08:22:01
5134,107,Ivy,490,女用短襪,居家生活,3,2024-01-07 07:52:47
3964,128,Kevin,3480,保溫瓶,居家生活,4,2025-01-03 14:08:50
6363,115,Sophia,9960,無糖紅茶,食品零食,2,2024-09-08 17:28:57
5675,126,佳玲,1372,洗手慕絲,居家生活,5,2024-02-24 00:00:35
1511,120,小美,283,護手霜,居家生活,3,2024-01-01 11:02:53
8291,113,Eric,2713,洗髮精,居家生活,1,2024-01-28 13:24:01
4527,121,佳玲,7033,男用短襪,居家生活,6,2025-03-24 13:34:26
2246,109,Sophia,466,洗手慕絲,居家生活,3,2025-01-29 01:16:26
2967,110,家豪,4404,果汁飲料,食品零食,4,2025-03-30 07:27:05
2971,130,小美,7907,筆記本,文具用品,2,2024-01-08 04:05:56
2410,124,佳玲,7558,保溫瓶,居家生活,5,2024-12-21 20:17:45
5475,109,小美,9327,保溫瓶,居家生活,4,2024-02-02 05:34:52
4530,103,Sophia,6283,洗髮精,居家生活,1,2024-01-20 18:06:38
8085,127,Daniel,6857,洗髮精,居家生活,2,2024-01-07 20:59:57
1721,122,小華,4701,泡麵,食品零食,6,2024-05-24 17:26:45
4321,126,Emily,499,快充行動電源,3C配件,6,2024-05-19 06:50:50
4847,123,Daniel,131,無糖紅茶,食品零食,6,2024-01-23 20:30:21
8132,118,Daniel,3893,充電線,3C配件,6,2025-03-10 01:43:18
5694,112,小華,9898,螢光筆組,文具用品,3,2024-08-21 17:12:08
9922,106,Kevin,6182,螢光筆組,文具用品,6,2024-10-09 19:41:19
